Year,artist_link,Descrição,Fonte de Pesquisa,Type,Artist,Título,url,img_url,Medium,Error,0,0.1,0.2,0.3,0.4,Height (cm),Width (cm),Price (BRL),Price (USD),Medium_type,Sold,Year of sale
2003.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Flores - Serigrafia - 73 x 56 cm - Realizada a partir da imagem da obra original, FLORES, uma gravura a ponta seca, aquarelada, datada de 1942, 143/200. A obra original foi feita sob encomenda a Cândido Portinari para decorar o interior do hotel Copacabana Palace, no Rio de Janeiro. Esta serigrafia foi feita pelo Projeto Portinari, em 2003, ano em que se comemorou o Centenário de Cândido Portinari. Cada exemplar é numerado e recebe um certificado de autenticidade. Sem moldura. - Texto transcrito do catálogo do leilão.",Leilão de sabado 07 de março de 2015,Pinturas,Candido Portinari (1903-1962),Flores,https://www.catalogodasartes.com.br/obra/DtDzUe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161340.jpg,Serigrafia,False,,,,,,56.0,73.0,1300.0,429.04,reprodução,False,2015
1944.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"Parque Municipal"", 30 x 40 cm, óleo sobre cartão, datada em 1944, com laudo de autenticidade por Pierre Santos. - Texto transcrito do catálogo do leilão.",Leilão Ampliart 15 a 17 de Dezembro de 2015,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Parque Municipal,https://www.catalogodasartes.com.br/obra/ADDcUU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_711844.jpg,Óleo sobre cartão,False,,,,,,40.0,30.0,60000.0,15384.62,pintura,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"10/100. Esta obra entrou em leilão com o lance inicial de R$500,00",Leilão Casa 8 - 18 e 20 de Outubro de 2012,Pinturas,Di Cavalcanti (1897-1976),Figura Feminina,https://www.catalogodasartes.com.br/obra/cPUee/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_89400.jpg,Gravura,False,,,,,,26.0,31.0,1000.0,495.05,reprodução,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Abstrato , gravura a metal assinada a lápis no canto inferior direito Dat. 60 - 34 x 48 cm. Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$1.300,00",Leilão Cia Paulista 20 de Junho de 2018,Pinturas,Antônio Bandeira (1922-1967),Abstrato,https://www.catalogodasartes.com.br/obra/APtUtD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_796461.jpg,Gravura em metal,False,,,,,,48.0,34.0,1300.0,346.67,reprodução,True,2018
1955.0,https://www.catalogodasartes.com.br/cotacao/artista/Ibere%20Camargo%20-%20Iber%C3%AA%20Camargo/,"Sit. Rio e com etiquetas do Museu de Belas Artes autorizando o embarque em 14/07/1955 e da exposição na Panamerican Union, Washington, DC, no verso",Leilão Soraia Cals Novembro de 2009.,Pinturas,Ibere Camargo - Iberê Camargo,Morros,https://www.catalogodasartes.com.br/obra/UePDc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_40918.jpg,Óleo sobre Tela,False,,,,,,54.5,54.0,160000.0,85561.5,pintura,False,2009
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Esta obra entrou em leilão com o lance inicial de R$800,00 - Mário de La Parra",Leilão Renot Julho de 2012,Pinturas,Di Cavalcanti (1897-1976),Mulata com Pombos,https://www.catalogodasartes.com.br/obra/cGDUP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_82149.jpg,Serigrafia,False,,,,,,23.0,13.0,800.0,394.09,reprodução,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Djanira%20da%20Motta%20e%20Silva/,68/100,Leilão Vitor Braga Junho 2011,Pinturas,Djanira da Motta e Silva,Sant´Anna,https://www.catalogodasartes.com.br/obra/BctGc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_58628.jpg,Litografia aquarelada,False,,,,,,33.0,41.0,1800.0,1084.34,pintura,False,2011
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"álbum com cinco litografias e com poemas do autor, ass. e dat. 1960 inf. dir., num. 53/75 inf. esq. Buenos Aires, Ediciones Galeria Bonino, nov. 1961 48,5 x 34,5 cm",Soraia Cals/Evandro Carneiro Leilões,Pinturas,Antônio Bandeira (1922-1967),5 Poemalhitos,https://www.catalogodasartes.com.br/obra/GtGG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2622.jpg,Litografia,False,,,,,,34.5,48.5,4900.0,2450.0,reprodução,True,2007
1930.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"ass. dat. 1930 sup. dir. Com etiqueta da exposição ""Homenagem a Guignard"" (Museu de Arte da Prefeitura de Belo Horizonte, 21 jun. a 31 jul. 1972) no verso. Reproduzido à p. 63 do livro Alberto da Veiga Guignard (Monteiro Soares Editores e Livreiros, 1979), de Frederico Morais. Ex-coleção Pedro Correia de Araújo.",Bolsa de Arte do Rio de Janeiro,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Figura,https://www.catalogodasartes.com.br/obra/DzGU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1324.jpg,Óleo sobre cartão,False,,,,,,22.0,30.0,105000.0,40384.62,pintura,True,2001
,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Leontina%20Franco%20Da%20Costa/,"Sem título - ost cid - 35 x 24 Apresenta etiqueta da galeria Cosme Velho, Nº de registro da Lordello e Gobbi Escritório de Arte. - Texto transcrito do catálogo do leilão.",Leilão Firenze 09 de Agosto de 2016,Pinturas,Maria Leontina Franco Da Costa,Sem tìtulo,https://www.catalogodasartes.com.br/obra/AGAAtD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_727761.jpg,Óleo sobre Tela,False,,,,,,24.0,35.0,28000.0,8832.81,pintura,False,2016
1957.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Situado Paris no verso. Esta obra entrou em pregão com lance inicial de R$ 400.000,00.",Leilão Bolsa de Arte 20 de agosto de 2009,Pinturas,Antônio Bandeira (1922-1967),Abstração,https://www.catalogodasartes.com.br/obra/zcUzU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_38434.jpg,Óleo sobre Tela,False,,,,,,46.0,55.0,550000.0,284974.09,pintura,True,2009
1991.0,https://www.catalogodasartes.com.br/cotacao/artista/Ibere%20Camargo%20-%20Iber%C3%AA%20Camargo/,"Iberê Camargo Sem título, 1991 óleo sobre tela 40 x 57 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$150.000,00",Leilão Ibere Camargo 27 de Novembro de 2018,Pinturas,Ibere Camargo - Iberê Camargo,Sem Título,https://www.catalogodasartes.com.br/obra/ctAPeB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_867905.jpg,Óleo sobre Tela,False,,,,,,57.0,40.0,180000.0,46632.12,pintura,True,2018
1942.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,numerado HC inferior esquerdo assinado inferior direito - Referência na p. 316 do Catálogo Raisonné Candido Portinari sob o nº 1683 (FCO 1890) vol. II.,Leilão Bolsa de Arte Julho de 2010,Pinturas,Candido Portinari (1903-1962),Espantalho,https://www.catalogodasartes.com.br/obra/UtzDe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_46310.jpg,Gravura a ponta-seca e aquarela sobre papel,False,,,,,,19.0,24.0,15000.0,7500.0,pintura,False,2010
1973.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"EMILIANO DI CAVALCANTI - ENTERRO DO POETA. ÓLEO SOBRE TELA. ASSINADO E DATADO 73 INFERIOR ESQUERDO. 65 X 46 CM. COM ETIQUETA DA EXPOSIÇÃO NA BOLSA DE ARTE DO RIO DE JANEIRO, DE 13 A 30 MARÇO DE 1974. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$250.000,00",Leilão Bolsa de Arte 17 de Fevereiro de 2022,Pinturas,Di Cavalcanti (1897-1976),ENTERRO DO POETA,https://www.catalogodasartes.com.br/obra/PPccBt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_998856.jpg,Óleo sobre Tela,False,,,,,,46.0,65.0,250000.0,48543.69,pintura,True,2022
1976.0,https://www.catalogodasartes.com.br/cotacao/artista/Djanira%20da%20Motta%20e%20Silva/,"Djanira Motta e Silva - Usina de Carvão - Pastel a óleo s/ cartão - 50 x 81 cm - ass. inferior direito - dat. 1976. Ex- Coleção Raquel Trompowski da Motta e Silva - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$11.500,00",Leilão Canvas Galeria 12 de Fevereiro de 2019,Pinturas,Djanira da Motta e Silva,Usina de Carvão,https://www.catalogodasartes.com.br/obra/ccPUGD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_889421.jpg,Pastel a óleo sobre cartão,False,,,,,,81.0,50.0,11500.0,3074.87,pintura,True,2019
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Jos%C3%A9%20Pancetti%20-%20Giuseppe%20Gianinni%20Pancetti%20-%20Jose%20Pancetti/,"Esta obra entrou em pregão com o lance inicial de R$70.000,00.",Soraia Cals leilão setembro/2007,Pinturas,José Pancetti - Giuseppe Gianinni Pancetti - Jose Pancetti,Praia de Itapoã,https://www.catalogodasartes.com.br/obra/AzPG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_7392.jpg,Óleo sobre Tela,False,,,,,,35.0,24.0,72000.0,34285.71,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,tiragem de 100,Errol Flynn Leilão Ago/2007,Pinturas,Milton Dacosta,Mulher com pássaro,https://www.catalogodasartes.com.br/obra/ttAU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_6674.jpg,Serigrafia,False,,,,,,54.0,38.0,800.0,400.0,reprodução,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Djanira%20da%20Motta%20e%20Silva/,"Óleo sobre tela Assinado inferior direito. 33 x 46 cm - Esta obra entrou em leilão com o lance inicial de R$20.000,00",Leilão Bolsa de Arte 07 de Novembro de 2013,Pinturas,Djanira da Motta e Silva,Sem Título,https://www.catalogodasartes.com.br/obra/DGPePt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_129096.jpg,Óleo sobre Tela,False,,,,,,46.0,33.0,35000.0,15350.88,pintura,True,2013
1967.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"DACOSTA, Milton - `Vênus e pássaro` - gravura em metal P/A - 15 x 20 cm - a.c.i.d. 1967 - Texto transcrito do catálogo do leilão.",Leilão Ar7 02 de Dezembro de 2021,Pinturas,Milton Dacosta,Vênus e pássaro,https://www.catalogodasartes.com.br/obra/PPBDcP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_995189.jpg,Gravura em metal,False,,,,,,20.0,15.0,350.0,62.17,reprodução,False,2021
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Leontina%20Franco%20Da%20Costa/,Assinado e datado no canto inferior direito.,Leilão Pro Arte,Pinturas,Maria Leontina Franco Da Costa,Circo,https://www.catalogodasartes.com.br/obra/AzGPc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_73298.jpg,Lápis de cera,False,,,,,,28.0,19.0,2000.0,1169.59,desenho,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Annita%20Catarina%20Malfatti%20-%20Anita%20Malfatti%20-%20Anita%20Malfati/,Acompanha certificado de autenticidade emitido pela curada da obra Sra. Elizabeth Cecília Malfatti.,Leilão Errol Flynn Agosto de 2011,Pinturas,Annita Catarina Malfatti - Anita Malfatti - Anita Malfati,A Dança dos Cravos I,https://www.catalogodasartes.com.br/obra/teteB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_60605.jpg,Óleo sobre Tela,False,,,,,,80.0,60.0,160000.0,96385.54,pintura,False,2011
,https://www.catalogodasartes.com.br/cotacao/artista/Djanira%20da%20Motta%20e%20Silva/,"Figuras - oleo/tela - med 16 x 11,5cm - acie - Esta obra entrou em leilão com o lance inicial de R$5.000,00",Leilão André Cencin 16 de Julho de 2013,Pinturas,Djanira da Motta e Silva,Figuras,https://www.catalogodasartes.com.br/obra/DDtUzz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_116433.jpg,Óleo sobre Tela,False,,,,,,11.5,16.0,5000.0,2222.22,pintura,True,2013
1950.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Esta obra entrou em pregão com o lance inicial de R$20.000,00.",Leilão Soraia Cals agosto de 2009.,Pinturas,Antônio Bandeira (1922-1967),Favela,https://www.catalogodasartes.com.br/obra/zPBBz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_39553.jpg,Aquarela e nanquim sobre papel,False,,,,,,24.5,32.0,20000.0,10362.69,pintura,True,2009
1948.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Candido Portinari (1903-1962),Peneirando café,https://www.catalogodasartes.com.br/obra/GcU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_284.jpg,Caneta hidrográfica,False,,,,,,48.0,33.0,15750.0,8606.56,desenho,True,2000
,https://www.catalogodasartes.com.br/cotacao/artista/Ismael%20Nery/,Esta obra de arte/objeto não foi vendida durante o leilão. O Catálogo das Artes não recebe informações de obras vendidas posteriormente.,James Lisboa leilão Março 2012,Pinturas,Ismael Nery,Sem título,https://www.catalogodasartes.com.br/obra/ABUzz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_75433.jpg,Aquarela sobre papel,False,,,,,,20.0,25.0,88000.0,48618.78,pintura,False,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Leontina%20Franco%20Da%20Costa/,"Maria Leontina - Sem título. Pastel sobre papel, 16x12 cm, A.C.I. - Texto transcrito do catálogo do leilão.",Leilão M. Mizrahi 05 de Agosto de 2019,Pinturas,Maria Leontina Franco Da Costa,Sem Título,https://www.catalogodasartes.com.br/obra/PDDctD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_911861.jpg,Pastel sobre papel,False,,,,,,12.0,16.0,2500.0,645.99,pintura,False,2019
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Ibere%20Camargo%20-%20Iber%C3%AA%20Camargo/,"IBERÊ CAMARGO ""Semeadores"", Rio de Janeiro 1964 - Guache sobre cartão. Ano da icônica exposição da Galeria Bonino - RJ. (vide fotos) Medidas: 100 x 70 cm. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$250.000,00",Leilão Paiva Frade 12 e 13 de Outubro de 2020,Pinturas,Ibere Camargo - Iberê Camargo,Semeadores,https://www.catalogodasartes.com.br/obra/PtDUDe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_961410.jpg,Guache sobre cartão,False,,,,,,70.0,100.0,250000.0,44802.87,pintura,True,2020
1940.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Sem Título Descrição: nanquim e lápis de cera s/ cartão, ass. e dat. 02/05/1948 sup. dir. obra adquirida no leilão do espólio do artista, realizado entre 1º e 10 de dezembro de 1969 no Museu de Arte do Rio de Janeiro (década de 1940) 14 x 9,5 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 5.000,00",Leilão Soraia Cals 20 de março de 2018,Pinturas,Antônio Bandeira (1922-1967),Sem Título,https://www.catalogodasartes.com.br/obra/AcDDGA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_781127.jpg,Nanquim e lápis de cera,False,,,,,,9.5,14.0,7500.0,2279.64,desenho,True,2018
1944.0,https://www.catalogodasartes.com.br/cotacao/artista/Jos%C3%A9%20Pancetti%20-%20Giuseppe%20Gianinni%20Pancetti%20-%20Jose%20Pancetti/,Maternidade - guache.s.papel - 30 x 21cm - acid - 1944 - Texto transcrito do catálogo do leilão.,Leilão Luiz Arena 22 a 25 de Novembro de 2017,Pinturas,José Pancetti - Giuseppe Gianinni Pancetti - Jose Pancetti,Maternidade,https://www.catalogodasartes.com.br/obra/AABAcz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_775783.jpg,Guache sobre papel,False,,,,,,21.0,30.0,30000.0,9287.93,pintura,False,2017
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Ambas entraram em pregão com valor total e inicial de R$158.000,00, segue descrição de cada uma, com suas reais medidas; Par de Desenhos 1º - O Índio Morto Grafite, crayon e sanguínea s/ papel, 31 x 34 cm Registrado no Projeto Portinari sob o código FCO 4286 2º - Três Homens Grafite, crayon e sanguínea s/ papel, 23 x 26 cm Registrado no Projeto Portinari sob o código FCO 6155 A dimensão da obra, apresentada pelo Catálogo das Artes é apenas ilustrativa, visando alcançar o somatório do metro quadrado, das obras descristas.",Leilão Canvas 14 de Fevereiro de 2017,Pinturas,Candido Portinari (1903-1962),O Índio Morto - Três Homens,https://www.catalogodasartes.com.br/obra/AUGceD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_742801.jpg,"Grafite,crayon e sanguinea",False,,,,,,40.0,40.0,158500.0,50964.63,desenho,False,2017
1940.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,RETRATO - 41 X 33 - O.S.M - DÉC 40 - Texto transcrito do catálogo do leilão.,Leilão Pintura Brasileira 17 de Agosto de 2017,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,RETRATO,https://www.catalogodasartes.com.br/obra/ABceAP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_758079.jpg,Óleo sobre madeira,False,,,,,,33.0,41.0,40000.0,12658.23,pintura,False,2017
1961.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"GUIGNARD, Alberto da Veiga (1896 - 1962) Paris 1961 Grafite s/ papel 33 x 25 cm - Texto transcrito do catálogo do leilão.",Leilão TNT Arte 16 de Abril de 2019,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Paris,https://www.catalogodasartes.com.br/obra/PeBBBP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_905559.jpg,Grafite sobre papel,False,,,,,,25.0,33.0,4000.0,1033.59,desenho,False,2019
2009.0,https://www.catalogodasartes.com.br/cotacao/artista/Cildo%20Meireles%20%281948%29/,"serigrafia em cores impressa s/ papel, ass., dat. 2009 inf. dir. e n. 46/50 inf. esq. MI 60 x 40 cm | ME 66,3 x 46,5 cm - Texto transcrito do catálogo do leilão.",Leilão Soraia Cals 27 a 29 de Maio de 2014.,Pinturas,Cildo Meireles (1948),Espaços Virtuais: Cantos,https://www.catalogodasartes.com.br/obra/DUUtzB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_144635.jpg,Serigrafia a cores impressa sobre papel,False,,,,,,46.5,66.3,3500.0,1576.58,reprodução,False,2014
1935.0,https://www.catalogodasartes.com.br/cotacao/artista/Annita%20Catarina%20Malfatti%20-%20Anita%20Malfatti%20-%20Anita%20Malfati/,,Leilão Errol Flynn Junho de 2009.,Pinturas,Annita Catarina Malfatti - Anita Malfatti - Anita Malfati,Flores,https://www.catalogodasartes.com.br/obra/ztczB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_36835.jpg,Aquarela sobre papel,False,,,,,,13.0,18.0,5900.0,2878.05,pintura,False,2009
1955.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"(1903-1962) Sofrimento de Mãe Desenho a grafite, lápis de cor e crayon/papel pardo Ass. e datado 955 cid Inscrição na metade inferior à direita ""Estudo para o mural guerra para O.N.U."" Reproduzido no Catálogo Raisonné vol. IV pág.61 (FCO 1922) 32,5 x 23 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 90.000,00",Leilão Dagmar Saboya 08 a 10 Dezembro de 2015,Pinturas,Candido Portinari (1903-1962),Sofrimento de Mãe,https://www.catalogodasartes.com.br/obra/ADePUP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_710949.jpg,Desenho à grafite,False,,,,,,23.0,32.5,90000.0,23936.17,desenho,True,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"GUIGNARD, Alberto da Veiga ""Caminho de Mariana-1962"" - 48x32 cm (obra) - 54x48 cm (quadro). Assinada na e datado ""1962"" no CID na ""matriz/chapa"". Rara Serigrafia/Prancha Colorida S/ Papel - Obra extraída do Álbum/Livro ""Guignard"" editada pela EDIART em 1967, com texto de Rodrigo M.F. de Andrade. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$650,00",Leilão Galeria Paulista 19 de Outubro de 2023,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Sem Título,https://www.catalogodasartes.com.br/obra/DDBDcBB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1151855.jpg,Técnica mista sobre papel,False,,,,,,48.0,54.0,1850.0,349.06,outro,True,2023
1928.0,https://www.catalogodasartes.com.br/cotacao/artista/Tarsila%20do%20Amaral%20/,"Com iniciais e dat. 1928 inf. dir. Reproduzido na p. 313, catalogado sob o n. De464, do livro Tarsila do Amaral: catalogue raisonné, 2º volume (São Paulo: Projeto Tarsila do Amaral, 2008), organizado por Maria Eugenia Saturni (Base 7). Esta obra entrou em pregão com o lance inicial de R$8.000,00",Leilão Soraia Cals Março de 2010,Pinturas,Tarsila do Amaral,"Paisagem com Lago, Três Casas e Palmeiras",https://www.catalogodasartes.com.br/obra/UzAAG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_43772.jpg,Grafite sobre papel,False,,,,,,12.3,18.0,10000.0,5235.6,desenho,True,2010
2003.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Flores - Serigrafia - 73 x 56 cm - Realizada a partir da imagem da obra original, FLORES, uma gravura a ponta seca, aquarelada, datada de 1942, 143/200. A obra original foi feita sob encomenda a Cândido Portinari para decorar o interior do hotel Copacabana Palace, no Rio de Janeiro. Esta serigrafia foi feita pelo Projeto Portinari, em 2003, ano em que se comemorou o Centenário de Cândido Portinari. Cada exemplar é numerado e recebe um certificado de autenticidade. Sem moldura. - Texto transcrito do catálogo do leilão.",Leilão de sabado 07 de março de 2015,Pinturas,Candido Portinari (1903-1962),Flores,https://www.catalogodasartes.com.br/obra/DtDzUe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161340.jpg,Serigrafia,False,,,,,,56.0,73.0,1300.0,429.04,reprodução,False,2015
1944.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"Parque Municipal"", 30 x 40 cm, óleo sobre cartão, datada em 1944, com laudo de autenticidade por Pierre Santos. - Texto transcrito do catálogo do leilão.",Leilão Ampliart 15 a 17 de Dezembro de 2015,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Parque Municipal,https://www.catalogodasartes.com.br/obra/ADDcUU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_711844.jpg,Óleo sobre cartão,False,,,,,,40.0,30.0,60000.0,15384.62,pintura,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"10/100. Esta obra entrou em leilão com o lance inicial de R$500,00",Leilão Casa 8 - 18 e 20 de Outubro de 2012,Pinturas,Di Cavalcanti (1897-1976),Figura Feminina,https://www.catalogodasartes.com.br/obra/cPUee/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_89400.jpg,Gravura,False,,,,,,26.0,31.0,1000.0,495.05,reprodução,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"Cristo"" - O.S.T. - 25 x 20 cm - a.n.v",Leilão Renot 15 de Julho de 2013,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Cristo,https://www.catalogodasartes.com.br/obra/DDtDcA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_116187.jpg,Óleo sobre Tela,False,,,,,,20.0,25.0,130000.0,57522.12,pintura,False,2013
1966.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Esta obra entrou em leilão com o lance inicial de R$4.500,00.",Leilão Casa Amarela Fevereiro de 2012,Pinturas,Antônio Bandeira (1922-1967),Abstrato,https://www.catalogodasartes.com.br/obra/AGUce/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_72480.jpg,Técnica Mista,False,,,,,,28.0,20.0,4500.0,2616.28,outro,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,Milton Dacosta - Serigrafia - Medidas 51 x 64 - Assinado no cid - Texto transcrito do catálogo do leilão.,Leilão Beirith 08 de Abril de 2020,Pinturas,Milton Dacosta,Sem título,https://www.catalogodasartes.com.br/obra/PztUUe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_936440.jpg,Serigrafia,False,,,,,,64.0,51.0,300.0,56.71,reprodução,False,2020
1959.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Ouro Preto,https://www.catalogodasartes.com.br/obra/DzzP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1339.jpg,Óleo sobre madeira,False,,,,,,32.5,21.5,90000.0,30000.0,pintura,True,2003
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"BANDEIRA, ANTÔNIO (1922-1967) Les Arbres Óleo s/ tela Ass. e datado 56, cid Ass., titulado, situado e datado Paris 1956, no verso Ex-coleção Marcelino Martins Filho 81 x 100 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$1.600.000,00",Leilão Dagmar 02 a 06 de Março de 2021,Pinturas,Antônio Bandeira (1922-1967),Les Arbres,https://www.catalogodasartes.com.br/obra/PAABcU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_977584.jpg,Óleo sobre Tela,False,,,,,,100.0,81.0,1600000.0,282685.51,pintura,True,2021
